Date,Year,Month,Day,Weekday,Week_Number,Year_Week,Open,High,Low,Close,Volume,Adj Close,Return,Short_MA,Long_MA
2018-12-19,2018,12,19,Wednesday,50,2018-50,107.42,108.8,106.33,107.33,2414700,101.72,0.028459139581898496,102.00785714285713,100.76460000000002
2018-12-20,2018,12,20,Thursday,50,2018-50,106.68,107.89,105.26,106.43,1523000,100.87,-0.008385260248857662,101.93928571428572,100.8066
2018-12-21,2018,12,21,Friday,50,2018-50,106.23,109.32,105.91,105.91,1949000,100.37,-0.004885830999336482,101.77714285714286,100.8608
2018-12-24,2018,12,24,Monday,51,2018-51,105.9,105.9,103.06,103.37,572900,97.97,-0.023982600563320022,101.4007142857143,100.89800000000001
2018-12-26,2018,12,26,Wednesday,51,2018-51,103.51,105.77,102.11,105.63,838000,100.11,0.021863103805489503,101.23357142857142,100.9532
2018-12-27,2018,12,27,Thursday,51,2018-51,105.36,106.14,103.1,106.13,1007200,100.58,0.00473345092655153,101.09714285714287,100.9886
2018-12-28,2018,12,28,Friday,51,2018-51,106.37,107.9,105.87,106.3,1036800,100.74,0.00160183682548376,101.04,101.017
2018-12-31,2018,12,31,Monday,52,2018-52,106.48,107.21,105.82,107.18,835500,101.58,0.008278622521182388,101.04357142857144,101.068
2019-01-02,2019,1,2,Wednesday,00,2019-00,106.18,106.56,104.77,105.44,1037700,99.93,-0.01623442904300343,100.87642857142858,101.0976
2019-01-03,2019,1,3,Thursday,00,2019-00,105.23,107.35,104.91,106.24,1236700,100.69,0.007587244493470147,100.68785714285714,101.10459999999999
2019-01-04,2019,1,4,Friday,00,2019-00,106.31,107.41,105.52,106.08,1642000,100.54,-0.0015060678029057417,100.42214285714286,101.12380000000002
2019-01-07,2019,1,7,Monday,01,2019-01,105.73,106.27,104.93,105.41,1733200,99.9,-0.006316114591605859,100.25571428571428,101.09380000000002
2019-01-08,2019,1,8,Tuesday,01,2019-01,105.9,106.68,104.91,106.47,1589700,100.91,0.01005615092207024,100.3442857142857,101.07539999999999
2019-01-09,2019,1,9,Wednesday,01,2019-01,106.4,106.96,105.39,105.69,1039100,100.17,-0.007326106476921113,100.43428571428572,101.1424
2019-01-10,2019,1,10,Thursday,01,2019-01,105.84,106.93,105.62,106.8,1050300,101.22,0.010502509033847085,100.39857142857143,101.2366
2019-01-11,2019,1,11,Friday,01,2019-01,106.75,107.03,105.18,106.59,1141300,101.02,-0.001966481103834461,100.40928571428572,101.26119999999999
2019-01-14,2019,1,14,Monday,02,2019-02,106.42,106.69,105.76,106.03,1145000,100.49,-0.005253703036291912,100.41785714285713,101.23679999999999
2019-01-15,2019,1,15,Tuesday,02,2019-02,105.93,107.83,105.93,107.73,805400,102.1,0.016033247709603904,100.71285714285715,101.2614
2019-01-16,2019,1,16,Wednesday,02,2019-02,107.53,107.87,106.3,106.7,753700,101.12,-0.00956086253780164,100.785,101.26279999999998
2019-01-17,2019,1,17,Thursday,02,2019-02,106.71,107.88,106.71,107.78,996300,102.15,0.010121828766140872,100.89714285714285,101.31300000000002
2019-01-18,2019,1,18,Friday,02,2019-02,108.05,108.55,107.3,108.14,938800,102.49,0.0033400848573807984,101.02214285714285,101.34880000000001
2019-01-22,2019,1,22,Tuesday,03,2019-03,108.19,108.8,107.18,108.31,983900,102.65,0.001572063337224483,101.09857142857143,101.3742
2019-01-23,2019,1,23,Wednesday,03,2019-03,108.44,108.91,107.95,108.56,849300,102.89,0.0023082379105332507,101.30999999999999,101.3976
2019-01-24,2019,1,24,Thursday,03,2019-03,107.0,107.15,104.94,105.37,1239900,99.86,-0.029384801054467835,101.2507142857143,101.3788
2019-01-25,2019,1,25,Friday,03,2019-03,105.73,106.18,104.05,104.3,1661700,98.85,-0.010154702267295534,101.13,101.31139999999999
2019-01-28,2019,1,28,Monday,04,2019-04,104.35,105.15,103.9,104.95,1171800,99.46,0.006232030928606802,101.09857142857143,101.25460000000001
2019-01-29,2019,1,29,Tuesday,04,2019-04,104.83,105.8,104.33,105.01,913600,99.52,0.0005717558150113433,100.99928571428572,101.19
2019-01-30,2019,1,30,Wednesday,04,2019-04,105.21,106.78,105.11,105.58,1424800,100.06,0.005428039797345852,100.99142857142856,101.1586
2019-01-31,2019,1,31,Thursday,04,2019-04,103.3,106.54,100.8,106.1,3209100,100.55,0.004925165993229008,100.94357142857143,101.1284
2019-02-01,2019,2,1,Friday,04,2019-04,106.05,106.45,104.32,104.78,1522900,99.3,-0.012441000072155428,100.82071428571429,101.05919999999998
2019-02-04,2019,2,4,Monday,05,2019-05,104.75,105.76,104.19,105.73,1169000,100.2,0.00906666744520046,100.8,101.0232
2019-02-05,2019,2,5,Tuesday,05,2019-05,105.58,106.9,105.17,106.1,1485400,100.55,0.003499333672353444,100.6892857142857,101.01599999999999
2019-02-06,2019,2,6,Wednesday,05,2019-05,106.07,106.61,105.75,106.14,885100,100.59,0.0003770137973089227,100.65142857142858,101.01559999999999
2019-02-07,2019,2,7,Thursday,05,2019-05,105.15,106.97,104.36,106.96,1072500,101.37,0.007725528784610303,100.59571428571428,101.0298
2019-02-08,2019,2,8,Friday,05,2019-05,106.81,108.51,106.46,108.42,1420700,102.75,0.013650022526255245,100.61428571428571,101.0756
2019-02-11,2019,2,11,Monday,06,2019-06,108.72,109.52,108.23,108.63,1227200,102.95,0.001937024143452648,100.63571428571427,101.11380000000001
2019-02-12,2019,2,12,Tuesday,06,2019-06,108.67,109.97,108.34,109.7,1007700,103.97,0.009849883319981823,100.71285714285715,101.1716
2019-02-13,2019,2,13,Wednesday,06,2019-06,109.82,109.95,108.56,109.14,1618000,103.44,-0.005104833124264463,100.96857142857142,101.20380000000002
2019-02-14,2019,2,14,Thursday,06,2019-06,108.57,108.99,107.82,108.2,936900,102.54,-0.008612783368524113,101.23214285714286,101.2018
2019-02-15,2019,2,15,Friday,06,2019-06,108.84,109.92,108.76,109.35,2175300,103.63,0.010628421590038739,101.52999999999999,101.20960000000001
2019-02-19,2019,2,19,Tuesday,07,2019-07,109.03,109.99,108.47,109.69,1122200,103.96,0.003109409517706885,101.84714285714286,101.23980000000002
2019-02-20,2019,2,20,Wednesday,07,2019-07,109.59,110.88,109.21,110.68,1485400,104.9,0.009025495299557651,102.19285714285715,101.288
2019-02-21,2019,2,21,Thursday,07,2019-07,109.89,111.52,109.41,111.2,1179600,106.08,0.011295147039837916,102.58785714285715,101.3788
2019-02-22,2019,2,22,Friday,07,2019-07,109.71,110.74,109.08,110.22,1132500,105.15,-0.008812999312434067,103.00571428571429,101.45120000000001
2019-02-25,2019,2,25,Monday,08,2019-08,110.32,110.55,109.06,109.47,943700,104.43,-0.006804443292181994,103.30785714285715,101.49439999999998
2019-02-26,2019,2,26,Tuesday,08,2019-08,109.77,110.47,109.59,109.74,1019900,104.69,0.0024662825827395096,103.60357142857143,101.52159999999999
2019-02-27,2019,2,27,Wednesday,08,2019-08,109.35,109.79,108.9,109.58,1113600,104.53,-0.0014580698338709785,103.88499999999999,101.527
2019-02-28,2019,2,28,Thursday,08,2019-08,109.8,110.77,109.64,110.68,1195100,105.58,0.01003856641704548,104.1857142857143,101.594
2019-03-01,2019,3,1,Friday,08,2019-08,111.12,112.26,110.78,112.23,1218900,107.06,0.014004232355538715,104.49357142857143,101.7418
2019-03-04,2019,3,4,Monday,09,2019-09,112.24,112.45,109.78,110.64,1131300,105.55,-0.014167270247905872,104.67928571428571,101.87459999999999
2019-03-05,2019,3,5,Tuesday,09,2019-09,110.64,111.97,110.22,111.75,963000,106.6,0.010032383747406781,104.86714285714285,101.97219999999999
2019-03-06,2019,3,6,Wednesday,09,2019-09,111.96,112.29,111.14,111.68,1052300,106.54,-0.0006264273623013406,105.08857142857143,102.0856
2019-03-07,2019,3,7,Thursday,09,2019-09,111.64,112.23,111.3,111.93,765700,106.78,0.002238591775387988,105.39142857142858,102.21379999999999
2019-03-08,2019,3,8,Friday,09,2019-09,111.98,112.08,110.31,111.24,1010200,106.12,-0.006164598700887036,105.56928571428571,102.37679999999999
2019-03-11,2019,3,11,Monday,10,2019-10,110.92,111.44,110.38,111.39,748300,106.26,0.001348611558459556,105.73357142857142,102.4998
2019-03-12,2019,3,12,Tuesday,10,2019-10,111.54,111.8,110.29,110.36,911300,105.28,-0.009246778296018943,105.76071428571429,102.59380000000002
2019-03-13,2019,3,13,Wednesday,10,2019-10,110.4,110.96,110.2,110.78,733300,105.68,0.0038056132687009914,105.73214285714286,102.6926
2019-03-14,2019,3,14,Thursday,10,2019-10,110.85,110.9,110.13,110.38,919700,105.3,-0.003610845357692849,105.74285714285713,102.76700000000001
2019-03-15,2019,3,15,Friday,10,2019-10,110.61,111.34,110.37,110.79,1333400,105.69,0.0037144276441232194,105.83285714285714,102.8822
2019-03-18,2019,3,18,Monday,11,2019-11,110.74,110.92,109.79,110.52,1145200,105.43,-0.0024369709257724415,105.88571428571429,102.977
2019-03-19,2019,3,19,Tuesday,11,2019-11,110.4,110.76,109.02,109.33,1356600,104.3,-0.010767276060210551,105.86928571428572,103.0522
2019-03-20,2019,3,20,Wednesday,11,2019-11,109.52,110.33,108.95,109.8,1181900,104.74,0.004298954668149113,105.8092857142857,103.149
2019-03-21,2019,3,21,Thursday,11,2019-11,109.95,111.61,109.79,111.5,1113500,106.37,0.0154826241664765,105.76,103.2582
2019-03-22,2019,3,22,Friday,11,2019-11,111.6,112.94,111.55,112.0,1387800,106.84,0.004484195893880383,105.85214285714287,103.3916
2019-03-25,2019,3,25,Monday,12,2019-12,111.53,112.69,111.52,112.42,758800,107.24,0.003750174858918598,105.89785714285713,103.51199999999999
2019-03-26,2019,3,26,Tuesday,12,2019-12,112.77,113.4,112.53,113.25,860200,108.04,0.007383045693982071,106.005,103.6524
2019-03-27,2019,3,27,Wednesday,12,2019-12,113.26,114.23,112.45,113.22,781500,108.01,-0.0002648927865690487,106.09285714285714,103.8028
2019-03-28,2019,3,28,Thursday,12,2019-12,113.5,114.44,113.4,114.33,892200,109.07,0.009803841927794599,106.30357142857143,103.9422
2019-03-29,2019,3,29,Friday,12,2019-12,114.62,114.94,113.93,114.83,1077800,109.54,0.00437326890273404,106.53785714285716,104.11060000000002
2019-04-01,2019,4,1,Monday,13,2019-13,114.77,115.0,113.24,113.84,705100,108.6,-0.008621393936190103,106.77499999999999,104.2396
2019-04-02,2019,4,2,Tuesday,13,2019-13,113.97,114.83,113.05,114.75,1012800,109.47,0.00799369575439246,107.0457142857143,104.3792
2019-04-03,2019,4,3,Wednesday,13,2019-13,114.75,115.38,113.94,114.86,1122800,109.57,0.0009585307388813025,107.35071428571429,104.5176
2019-04-04,2019,4,4,Thursday,13,2019-13,115.02,115.4,114.73,114.91,827200,109.62,0.0004354621308790829,107.63142857142859,104.6522
2019-04-05,2019,4,5,Friday,13,2019-13,115.22,116.07,115.03,115.87,829600,110.53,0.00835432441295958,107.99571428571429,104.86560000000001
2019-04-08,2019,4,8,Monday,14,2019-14,115.84,116.31,115.49,116.27,611000,110.92,0.0034520880425328304,108.46857142857142,105.10699999999999
2019-04-09,2019,4,9,Tuesday,14,2019-14,116.0,116.73,115.48,116.02,754000,110.68,-0.0021502873458262295,108.89285714285714,105.33139999999999
2019-04-10,2019,4,10,Wednesday,14,2019-14,116.1,116.43,115.75,116.31,589800,110.95,0.0024996560232872778,109.22,105.56
2019-04-11,2019,4,11,Thursday,14,2019-14,116.3,116.49,115.23,115.92,1049300,110.58,-0.0033530774614252135,109.48714285714286,105.7704
2019-04-12,2019,4,12,Friday,14,2019-14,115.81,116.35,115.39,116.11,810400,110.76,0.0016391277836644846,109.73857142857142,105.9746
2019-04-15,2019,4,15,Monday,15,2019-15,116.25,116.8,116.01,116.74,428500,111.36,0.005425796794225501,109.97571428571429,106.21580000000002
2019-04-16,2019,4,16,Tuesday,15,2019-15,116.74,117.22,116.31,116.83,798800,111.45,0.0007709211264039784,110.22142857142858,106.4408
2019-04-17,2019,4,17,Wednesday,15,2019-15,117.09,117.09,115.47,116.75,956700,111.37,-0.0006847581649521706,110.38571428571429,106.65720000000002
2019-04-18,2019,4,18,Thursday,15,2019-15,117.06,117.35,116.38,116.96,859300,111.57,0.0017987304352615752,110.53071428571427,106.8768
2019-04-22,2019,4,22,Monday,16,2019-16,116.8,117.58,116.57,117.04,673300,111.65,0.0006842021912523144,110.74857142857142,107.08240000000002
2019-04-23,2019,4,23,Tuesday,16,2019-16,117.04,117.74,116.37,116.86,1026000,111.48,-0.00153809485608436,110.89214285714286,107.257
2019-04-24,2019,4,24,Wednesday,16,2019-16,116.77,117.86,116.68,117.07,1452900,111.68,0.0017969687436116821,111.04285714285716,107.4316
2019-04-25,2019,4,25,Thursday,16,2019-16,120.12,124.63,120.0,122.44,2966300,116.8,0.045870136300606434,111.55571428571429,107.68820000000001
2019-04-26,2019,4,26,Friday,16,2019-16,122.5,126.12,122.5,125.17,1948100,119.41,0.022296559327692256,112.18999999999998,108.0076
2019-04-29,2019,4,29,Monday,17,2019-17,124.53,124.66,123.34,124.31,1688800,118.59,-0.006870664902251189,112.73785714285715,108.32860000000001
2019-04-30,2019,4,30,Tuesday,17,2019-17,124.5,125.3,123.42,124.85,1518700,119.1,0.00434404284017198,113.33928571428571,108.63799999999999
2019-05-01,2019,5,1,Wednesday,17,2019-17,125.0,125.29,122.91,122.92,1443300,117.26,-0.01545858156838864,113.78999999999999,108.904
2019-05-02,2019,5,2,Thursday,17,2019-17,122.9,125.5,121.63,122.54,1591200,116.9,-0.003091436485404886,114.24142857142859,109.14399999999999
2019-05-03,2019,5,3,Friday,17,2019-17,122.61,122.99,121.23,121.83,1128200,116.22,-0.005794071807670553,114.63142857142859,109.3468
2019-05-06,2019,5,6,Monday,18,2019-18,121.34,123.75,121.07,123.64,1421900,117.95,0.014856895728774688,115.10214285714287,109.60279999999999
2019-05-07,2019,5,7,Tuesday,18,2019-18,123.82,124.31,122.52,124.31,1727700,118.59,0.005418839914300477,115.61214285714286,109.88600000000001
2019-05-08,2019,5,8,Wednesday,18,2019-18,124.14,125.5,123.69,124.86,1426600,119.11,0.004424334385980444,116.16499999999999,110.17439999999999
2019-05-09,2019,5,9,Thursday,18,2019-18,124.83,125.62,123.73,125.5,1270800,119.72,0.005125888059818173,116.74714285714286,110.4782
2019-05-10,2019,5,10,Friday,18,2019-18,125.48,126.98,124.91,126.88,1267900,121.04,0.01099594383178859,117.41785714285713,110.78739999999999
2019-05-13,2019,5,13,Monday,19,2019-19,126.19,127.38,126.01,127.07,1778300,121.22,0.0014974755274288487,118.11357142857142,111.0706
2019-05-14,2019,5,14,Tuesday,19,2019-19,126.87,127.5,126.5,127.06,1667500,121.21,-7.873640593292208e-05,118.7942857142857,111.38380000000001
2019-05-15,2019,5,15,Wednesday,19,2019-19,127.25,127.98,127.01,127.74,1305000,121.86,0.0053517906169278096,119.1557142857143,111.689
2019-05-16,2019,5,16,Thursday,19,2019-19,127.69,128.64,127.23,128.49,2067800,122.57,0.00587144025152142,119.38142857142859,112.0096
2019-05-17,2019,5,17,Friday,19,2019-19,127.99,129.67,127.97,128.9,1818900,122.97,0.0031908356094116908,119.69428571428571,112.3334
2019-05-20,2019,5,20,Monday,20,2019-20,128.9,129.47,128.77,129.3,945400,123.35,0.003103254117088561,119.99785714285714,112.67800000000001
2019-05-21,2019,5,21,Tuesday,20,2019-20,129.88,130.61,129.25,130.31,1732800,124.31,0.007811265350515351,120.50142857142858,113.039
2019-05-22,2019,5,22,Wednesday,20,2019-20,130.5,131.79,130.13,131.44,1360900,125.39,0.00867163737762211,121.10785714285714,113.44120000000001
2019-05-23,2019,5,23,Thursday,20,2019-20,130.11,131.48,129.95,130.22,1606000,124.91,-0.0038097654560090843,121.72857142857141,113.8258
2019-05-24,2019,5,24,Friday,20,2019-20,130.14,130.86,129.64,130.19,963800,124.88,-0.00023032865902361532,122.22357142857142,114.2174
2019-05-28,2019,5,28,Tuesday,21,2019-21,130.58,130.91,128.3,128.3,2919400,123.07,-0.014517225356089791,122.54357142857143,114.565
2019-05-29,2019,5,29,Wednesday,21,2019-21,127.96,129.1,127.73,128.88,1726200,123.63,0.004520651439498424,122.86642857142859,114.929
2019-05-30,2019,5,30,Thursday,21,2019-21,129.56,130.89,128.92,130.81,982300,125.48,0.014975021573665925,123.27785714285714,115.3526
2019-05-31,2019,5,31,Friday,21,2019-21,129.97,132.0,129.14,131.96,1331500,126.58,0.008791449332332446,123.67357142857144,115.7894
2019-06-03,2019,6,3,Monday,22,2019-22,131.93,132.94,131.17,132.33,1251200,126.93,0.0028038656808564433,124.08142857142857,116.20060000000001
2019-06-04,2019,6,4,Tuesday,22,2019-22,132.46,133.57,132.2,133.13,1079700,127.7,0.006045484363014664,124.545,116.6178
2019-06-05,2019,6,5,Wednesday,22,2019-22,133.69,136.33,133.3,136.01,1730300,130.46,0.02163289028089399,125.15928571428572,117.08220000000001
2019-06-06,2019,6,6,Thursday,22,2019-22,136.33,137.51,135.33,137.24,1414100,131.64,0.009043627397030907,125.80714285714285,117.5542
2019-06-07,2019,6,7,Friday,22,2019-22,137.65,139.34,137.61,138.01,1339300,132.38,0.005610359419771838,126.47928571428572,118.0416
2019-06-10,2019,6,10,Monday,23,2019-23,138.01,138.33,136.19,136.74,1216400,131.16,-0.00920222558379391,127.03714285714285,118.4834
2019-06-11,2019,6,11,Tuesday,23,2019-23,136.74,137.35,136.03,136.82,1123000,131.24,0.0005851559545317908,127.53214285714286,118.9174
2019-06-12,2019,6,12,Wednesday,23,2019-23,137.24,138.27,137.24,138.22,754300,132.58,0.010232496600116159,128.04571428571427,119.397
2019-06-13,2019,6,13,Thursday,23,2019-23,138.55,139.14,137.28,137.63,1191900,132.02,-0.004268481244013245,128.55357142857144,119.848
2019-06-14,2019,6,14,Friday,23,2019-23,137.95,138.93,137.54,138.32,1129000,132.68,0.005013436277371053,129.1107142857143,120.31020000000001
2019-06-17,2019,6,17,Monday,24,2019-24,138.5,138.6,136.42,137.7,1148700,132.09,-0.004482408135129123,129.75500000000002,120.7596
2019-06-18,2019,6,18,Tuesday,24,2019-24,138.19,138.49,137.12,138.25,1311200,132.61,0.0039941776845899835,130.39642857142857,121.20119999999999
2019-06-19,2019,6,19,Wednesday,24,2019-24,138.1,138.31,137.22,137.9,1678200,132.28,-0.0025316062444445953,130.88214285714284,121.6284
2019-06-20,2019,6,20,Thursday,24,2019-24,137.09,137.86,135.14,137.64,1618900,132.03,-0.0018857013725926963,131.27142857142857,122.0554
2019-06-21,2019,6,21,Friday,24,2019-24,137.65,138.23,137.07,137.13,2156700,131.54,-0.00370513937121153,131.6007142857143,122.4672
2019-06-24,2019,6,24,Monday,25,2019-25,137.67,138.5,137.2,137.45,1626000,131.85,0.002333618737716092,131.89714285714285,122.8926
2019-06-25,2019,6,25,Tuesday,25,2019-25,137.66,138.0,136.22,137.2,1129400,131.61,-0.001818848015087804,131.9792857142857,123.3096
2019-06-26,2019,6,26,Wednesday,25,2019-25,136.41,136.64,134.15,134.15,1828700,128.68,-0.022230240333879103,131.76785714285714,123.65599999999999
2019-06-27,2019,6,27,Thursday,25,2019-25,133.85,134.95,133.5,134.88,1078200,129.38,0.0054415983334408224,131.55357142857142,124.01459999999999
2019-06-28,2019,6,28,Friday,25,2019-25,134.83,135.08,133.58,134.03,1901400,128.57,-0.006301985334719373,131.36857142857144,124.35860000000001
2019-07-01,2019,7,1,Monday,26,2019-26,134.69,134.91,133.51,134.25,1023100,128.78,0.001641537217533351,131.19285714285715,124.70280000000001
2019-07-02,2019,7,2,Tuesday,26,2019-26,134.47,136.42,134.41,136.09,1121400,130.54,0.01370559999620835,131.04714285714286,125.08059999999999
2019-07-03,2019,7,3,Wednesday,26,2019-26,136.38,138.54,136.38,138.0,766200,132.37,0.014034957706117623,131.07214285714286,125.4984
2019-07-05,2019,7,5,Friday,26,2019-26,137.89,138.26,136.61,138.26,855000,132.62,0.0018839891926523133,131.06785714285715,125.9172
2019-07-08,2019,7,8,Monday,27,2019-27,138.06,139.08,138.06,138.59,1069900,132.94,0.0023869152037616637,131.12857142857143,126.24
2019-07-09,2019,7,9,Tuesday,27,2019-27,138.76,139.04,138.25,138.62,820500,132.97,0.00021624602185954522,131.15428571428572,126.51119999999999
2019-07-10,2019,7,10,Wednesday,27,2019-27,138.57,139.24,138.28,138.57,725000,132.92,-0.0003604468714967224,131.20000000000002,126.7978
2019-07-11,2019,7,11,Thursday,27,2019-27,138.51,138.51,136.55,137.09,1074800,131.5,-0.0106806969820602,131.16214285714287,127.0458
2019-07-12,2019,7,12,Friday,27,2019-27,137.66,137.71,136.58,137.17,655800,131.58,0.0005836619671242271,131.165,127.3322
2019-07-15,2019,7,15,Monday,28,2019-28,137.79,139.04,137.32,138.37,1070900,132.73,0.008748314977840677,131.22785714285715,127.64880000000001
2019-07-16,2019,7,16,Tuesday,28,2019-28,138.98,140.54,138.41,140.43,1393800,134.7,0.014887562397474685,131.4485714285714,128.0184
2019-07-17,2019,7,17,Wednesday,28,2019-28,142.94,145.8,142.3,145.71,2333200,139.77,0.03759891290951667,132.2407142857143,128.4548
2019-07-18,2019,7,18,Thursday,28,2019-28,146.03,147.59,144.87,147.5,1745900,141.49,0.012284645339627476,133.1057142857143,128.9128
2019-07-19,2019,7,19,Friday,28,2019-28,147.11,147.3,145.18,145.18,1124000,139.26,-0.015728910350872982,133.86928571428572,129.31580000000002
2019-07-22,2019,7,22,Monday,29,2019-29,145.63,147.43,145.63,147.06,1106000,141.06,0.012949551370388779,134.74642857142857,129.7426
2019-07-23,2019,7,23,Tuesday,29,2019-29,147.41,147.89,146.4,147.29,1630900,141.28,0.0015638054698252635,135.51357142857142,130.1474
2019-07-24,2019,7,24,Wednesday,29,2019-29,146.62,147.16,145.05,146.76,1940700,140.78,-0.003598253976876853,136.1142857142857,130.5386
2019-07-25,2019,7,25,Thursday,29,2019-29,142.0,149.9,139.26,149.72,2111400,143.62,0.020168881157992757,136.9,130.98680000000002
2019-07-26,2019,7,26,Friday,29,2019-29,150.95,153.5,148.6,152.98,1465000,146.74,0.0217741829236211,137.8857142857143,131.4844
2019-07-29,2019,7,29,Monday,30,2019-30,152.89,153.14,151.1,152.21,1249400,146.0,-0.005033321513875033,138.8164285714286,131.953
2019-07-30,2019,7,30,Tuesday,30,2019-30,151.92,153.9,151.38,152.26,1018400,146.05,0.00032826444674483035,139.75428571428571,132.4146
2019-07-31,2019,7,31,Wednesday,30,2019-30,152.09,152.85,150.23,151.74,1037800,145.55,-0.0034149821253314228,140.75785714285715,132.8586
2019-08-01,2019,8,1,Thursday,30,2019-30,152.4,153.34,151.57,151.69,1224200,145.5,-0.00032970054698844287,141.75214285714284,133.28240000000002
2019-08-02,2019,8,2,Friday,30,2019-30,152.12,153.91,151.57,152.11,1213400,145.91,0.0027690347148130456,142.69357142857143,133.6928
2019-08-05,2019,8,5,Monday,31,2019-31,151.59,152.43,148.7,149.12,1588600,143.04,-0.019657048222802675,143.28928571428574,134.05540000000002
2019-08-06,2019,8,6,Tuesday,31,2019-31,149.12,150.72,148.72,150.37,1301600,144.24,0.008382427017659122,143.60857142857142,134.4426
2019-08-07,2019,8,7,Wednesday,31,2019-31,150.62,153.05,148.57,152.61,1290100,146.39,0.01489680395284676,143.95857142857142,134.90900000000002
2019-08-08,2019,8,8,Thursday,31,2019-31,152.51,154.6,151.87,154.57,921100,148.27,0.012843078494629179,144.60214285714284,135.4018
2019-08-09,2019,8,9,Friday,31,2019-31,154.83,156.6,154.72,155.48,1205600,149.14,0.005887394510696975,145.17928571428573,135.875
2019-08-12,2019,8,12,Monday,32,2019-32,155.56,156.52,155.0,155.89,608300,149.53,0.0026368751847363203,145.76857142857142,136.334
2019-08-13,2019,8,13,Tuesday,32,2019-32,155.6,156.69,155.13,155.36,959100,149.03,-0.0033996466473643627,146.35785714285717,136.77599999999998
2019-08-14,2019,8,14,Wednesday,32,2019-32,155.05,155.19,152.05,152.42,1070400,146.21,-0.01892412921442077,146.54285714285714,137.1462
2019-08-15,2019,8,15,Thursday,32,2019-32,153.12,156.03,152.65,155.5,1062800,149.16,0.02020757687855701,146.71571428571428,137.52020000000002
2019-08-16,2019,8,16,Friday,32,2019-32,155.85,156.42,154.75,155.44,946000,149.1,-0.0003857671856672962,146.93714285714285,137.8694
2019-08-19,2019,8,19,Monday,33,2019-33,155.63,158.4,155.38,157.77,917000,151.34,0.014989630616621508,147.315,138.2486
2019-08-20,2019,8,20,Tuesday,33,2019-33,157.9,158.2,156.23,156.48,881300,150.1,-0.008176525431923154,147.64000000000001,138.62740000000002
2019-08-21,2019,8,21,Wednesday,33,2019-33,156.9,158.79,156.64,158.75,912700,152.28,0.014506555499214535,148.1242857142857,139.0482
2019-08-22,2019,8,22,Thursday,33,2019-33,157.91,158.74,156.74,158.38,1105200,152.67,0.002551196276576073,148.60714285714286,139.45
2019-08-23,2019,8,23,Friday,33,2019-33,158.9,159.26,156.45,157.03,782000,151.36,-0.008523959599771813,149.20142857142858,139.8368
2019-08-26,2019,8,26,Monday,34,2019-34,157.53,159.24,156.65,159.05,939800,153.31,0.012863856552076669,149.8492857142857,140.2494
2019-08-27,2019,8,27,Tuesday,34,2019-34,158.65,159.84,158.2,159.38,1211900,153.63,0.00207486183512251,150.36642857142857,140.6802
2019-08-28,2019,8,28,Wednesday,34,2019-34,159.64,161.41,158.67,160.48,1289400,154.69,0.006901786335935078,150.82500000000002,141.1218
2019-08-29,2019,8,29,Thursday,34,2019-34,160.74,160.81,157.51,157.99,1044100,152.29,-0.0155160631272101,151.04999999999998,141.52200000000002
2019-08-30,2019,8,30,Friday,34,2019-34,158.7,159.78,157.7,158.48,1026400,152.76,0.003101361922012824,151.28071428571428,141.9366
2019-09-03,2019,9,3,Tuesday,35,2019-35,158.48,159.95,157.24,159.93,915100,154.16,0.009149563093379331,151.64714285714285,142.389
2019-09-04,2019,9,4,Wednesday,35,2019-35,160.08,161.58,159.62,161.4,1047000,155.58,0.009191421920226261,152.31642857142856,142.86360000000002
2019-09-05,2019,9,5,Thursday,35,2019-35,161.95,162.2,159.95,160.3,1154900,154.52,-0.006815309888280274,152.6992857142857,143.3218
2019-09-06,2019,9,6,Friday,35,2019-35,160.22,160.79,158.74,158.98,1223300,153.24,-0.008234630736749016,152.99499999999998,143.81300000000002
2019-09-09,2019,9,9,Monday,36,2019-36,158.51,158.55,156.12,156.15,1360200,150.52,-0.017800868725090235,152.93642857142854,144.2358
2019-09-10,2019,9,10,Tuesday,36,2019-36,155.13,155.13,150.01,152.54,2358900,147.04,-0.023118809507371996,152.71785714285716,144.6052
2019-09-11,2019,9,11,Wednesday,36,2019-36,152.54,154.27,150.5,151.15,1819400,145.7,-0.00911233404973133,152.24785714285713,144.9436
2019-09-12,2019,9,12,Thursday,36,2019-36,149.78,152.66,149.2,151.26,1697300,145.8,0.0007276640747386764,151.75714285714284,145.2488
2019-09-13,2019,9,13,Friday,36,2019-36,150.36,151.79,148.02,148.57,1830700,143.21,-0.017783829096073234,151.17499999999998,145.4656
2019-09-16,2019,9,16,Monday,37,2019-37,147.55,149.9,147.0,148.04,1287800,142.7,-0.0035674634378149994,150.41714285714286,145.6672
2019-09-17,2019,9,17,Tuesday,37,2019-37,149.07,153.95,149.07,152.69,1657600,147.18,0.03141052222768037,149.95642857142857,145.952
2019-09-18,2019,9,18,Wednesday,37,2019-37,153.9,154.0,151.5,153.05,861300,147.53,0.002357644060335673,149.445,146.2432
2019-09-19,2019,9,19,Thursday,37,2019-37,153.13,153.89,152.66,153.45,793800,147.91,0.0026134659276670913,149.13214285714284,146.543
2019-09-20,2019,9,20,Friday,37,2019-37,153.85,154.59,152.97,153.94,3212400,148.39,0.003193429103882872,148.82,146.8808
